seed,mae_raw,r2_raw,rmse_raw,mae_clip,r2_clip,rmse_clip
42,0.050694242372671235,0.8021883799124073,0.07580180084124978,0.050608702593235404,0.8022322548129102,0.07579339390108764
43,0.04305858608357839,0.8538319107128384,0.06515982487337695,0.042763136107089886,0.8540346587443312,0.06511461797943514
44,0.06494576204081462,0.7393593426042722,0.08701110913004213,0.06480548320704897,0.7394778037424967,0.08699133361501529
45,0.0567733176193904,0.7677558514355313,0.08213457491358114,0.0566680964538407,0.7678413240912697,0.08211945955691125
46,0.051511184621351555,0.8023043781838674,0.07577957219942803,0.051511184621351555,0.8023043781838674,0.07577957219942803
