case_id,sample_id,seed,y_target,y_base,graph_output_sensitivity,global_node_sensitivity_L1,global_node_sensitivity_L2,global_node_sensitivity_L3,node_attribution_norm,edge_attribution_norm,graph_active_flag,graph_activity_reason,specific_smarts_coverage,other_atom_fraction,top_group_name,top_group_component,delta_y_top,delta_y_rand_comp,r_faith_component_matched,r_faith_global_matched,faithfulness_zero_denominator,faithfulness_valid
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,44,0.07355926185846329,0.07355926185846329,0.0,1.0956589413524398e-08,0.0,0.0,8.146453275573521e-18,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,45,0.053528182208538055,0.053528182208538055,0.0,9.053768508238136e-07,3.188165009770927e-10,0.0,1.2481508753622294e-15,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.1__0.0998,46,0.06824125349521637,0.06824125349521637,0.0,1.0675682460714597e-05,7.825738279620964e-09,0.0,2.3991576852619174e-13,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,42,0.0780734047293663,0.0780734047293663,0.0,1.9199706269290573e-09,0.0,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,43,0.07333619147539139,0.07333619147539139,0.0,3.826679417784362e-08,2.3283064365386963e-10,0.0,2.90684647026789e-17,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,PF6_Core,Anion,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,44,0.09148706495761871,0.09148706495761871,0.0,1.0884650514242367e-08,0.0,0.0,9.974471932524256e-18,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,45,0.07185664772987366,0.07185664772987366,0.0,8.589759090682492e-07,2.1779313075231954e-10,0.0,2.9891514081086727e-15,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.0996,46,0.0855994001030922,0.0855994001030922,0.0,1.061862440110417e-05,1.607048050189519e-09,0.0,3.183309464551559e-13,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,42,0.16316130757331848,0.16316130757331848,0.0,1.9199706269290573e-09,0.0,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,43,0.14878441393375397,0.14878441393375397,0.0,3.827325656402536e-08,0.0,0.0,1.4641233621672754e-16,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,44,0.17152562737464905,0.17152562737464905,0.0,1.0956589413524398e-08,0.0,0.0,2.3097073697128033e-17,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,45,0.1568046510219574,0.1568046510219574,0.0,9.053768508238136e-07,3.188165009770927e-10,0.0,4.725648964815002e-15,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.2499,46,0.16988030076026917,0.16988030076026917,0.0,1.0675682460714597e-05,7.825738279620964e-09,0.0,7.807757804005611e-13,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,42,0.20667845010757446,0.20667845010757446,0.0,1.9199706269290573e-09,0.0,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,43,0.19279895722866058,0.19279895722866058,0.0,3.826679417784362e-08,2.3283064365386963e-10,0.0,3.172557327564243e-16,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,PF6_Core,Anion,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,44,0.21648113429546356,0.21648113429546356,0.0,1.0884650514242367e-08,0.0,0.0,2.5924968516671045e-17,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,45,0.20781582593917847,0.20781582593917847,0.0,8.589759090682492e-07,2.1779313075231954e-10,0.0,7.55888259456066e-15,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.2497,46,0.2150399088859558,0.2150399088859558,0.0,1.061862440110417e-05,1.607048050189519e-09,0.0,7.008908563125096e-13,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,42,0.24428579211235046,0.24428579211235046,0.0,1.9199706269290573e-09,0.0,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,43,0.23894809186458588,0.23894809186458588,0.0,3.827325656402536e-08,0.0,0.0,4.5082924974150725e-16,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,44,0.25578296184539795,0.25578296184539795,0.0,1.0956589413524398e-08,0.0,0.0,3.753491272067037e-17,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,45,0.2495613396167755,0.2495613396167755,0.0,9.053768508238136e-07,3.188165009770927e-10,0.0,8.090622098813217e-15,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[BF4]__R32__283.2__0.3995,46,0.2544551491737366,0.2544551491737366,0.0,1.0675682460714597e-05,7.825738279620964e-09,0.0,1.6766765893164084e-12,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,42,0.3136458694934845,0.3136458694934845,0.0,1.9199706269290573e-09,0.0,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,43,0.30935147404670715,0.30935147404670715,0.0,3.826679417784362e-08,2.3283064365386963e-10,0.0,7.508271688575126e-16,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,PF6_Core,Anion,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,44,0.3269979655742645,0.3269979655742645,0.0,1.0884650514242367e-08,0.0,0.0,4.363256239064752e-17,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,45,0.32673537731170654,0.32673537731170654,0.0,8.589759090682492e-07,2.1779313075231954e-10,0.0,2.8626787250711486e-15,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case3_BF4_vs_PF6,[bmim]__[PF6]__R32__283.2__0.3996,46,0.32957330346107483,0.32957330346107483,0.0,1.061862440110417e-05,1.607048050189519e-09,0.0,1.2700907982802915e-12,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Alkyl_Chain,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,42,0.23247130215168,0.23247136175632477,5.960464477539063e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,3.9092688586261914e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.9090909090909092,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,43,0.23295655846595764,0.23295652866363525,2.9802322387695312e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,3.769791798169386e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,1.4901161193847656e-08,6.953875223795573e-09,1.4901161193847656,1.0344827586206895,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,44,0.26750537753105164,0.26750537753105164,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,45,0.39546704292297363,0.23131801187992096,0.16414903104305267,1.9316413402557373,0.454400897026062,0.5918576121330261,0.34905206388793747,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.18011124432086945,0.0007390260696411132,243.71433122560248,227.83364665197251,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.194,46,0.2947477400302887,0.2947477400302887,0.0,1.1795188159524628e-09,0.0,0.0,4.6629050564373085e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,42,0.2475186437368393,0.24751867353916168,2.9802322387695312e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,4.3766258228661314e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,1.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,43,0.2478615641593933,0.24786154925823212,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,4.124639157998544e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,44,0.2855391502380371,0.2855391502380371,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,45,0.4441375732421875,0.2647814154624939,0.1793561577796936,1.9316413402557373,0.454400897026062,0.5918576121330261,0.38031506910919965,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.19743900001049042,0.0009127636750539144,216.30900243573808,215.752490262574,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__293.1__0.223,46,0.31431466341018677,0.31431466341018677,0.0,1.1795188159524628e-09,0.0,0.0,7.108914498661963e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,42,0.21142426133155823,0.21142429113388062,2.9802322387695312e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,3.397173631292105e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,1.0344827586206895,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,43,0.20599094033241272,0.20599091053009033,2.9802322387695312e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,3.0027539676957815e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,4.470348358154297e-09,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,44,0.24188309907913208,0.24188309907913208,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,45,0.34541696310043335,0.1988285481929779,0.14658841490745544,1.9316413402557373,0.454400897026062,0.5918576121330261,0.30269489949568923,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.15902794897556305,0.00021760662396748862,730.8047249486418,798.0675563842304,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.228,46,0.2746095061302185,0.2746095061302185,0.0,1.1795188159524628e-09,0.0,0.0,6.120304696107245e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,42,0.23826131224632263,0.2382613718509674,5.960464477539063e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,4.418583088305894e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,2.9802322387695312e-08,2.8808911641438802e-08,1.0344827586206897,1.25,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,43,0.22668825089931488,0.2266882061958313,4.470348358154297e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,3.952861860057055e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,1.0430812835693359e-08,0.0,1.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,44,0.2674597501754761,0.2674597501754761,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,45,0.4329741597175598,0.2534417510032654,0.17953240871429443,1.9316413402557373,0.454400897026062,0.5918576121330261,0.37319021904840916,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.19550040364265442,0.0002984384695688883,655.0777583234028,649.7529219492868,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__303__0.293,46,0.2974970042705536,0.2974970042705536,0.0,1.1795188159524628e-09,0.0,0.0,2.5929962242026328e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,42,0.18284744024276733,0.18284747004508972,2.9802322387695312e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,2.599966919536456e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,43,0.16512957215309143,0.16512955725193024,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,2.303070961717779e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,0.0,0.0,1.4901161193847656,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,44,0.20575648546218872,0.20575648546218872,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,45,0.2867739796638489,0.16783276200294495,0.11894121766090393,1.9316413402557373,0.454400897026062,0.5918576121330261,0.2379024800611646,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.12743885815143585,0.00048355658849080405,263.54486979316465,229.7240462943232,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.336,46,0.2278634011745453,0.2278634011745453,0.0,1.1795188159524628e-09,0.0,0.0,1.473207395842175e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,42,0.2177693098783493,0.21776935458183289,4.470348358154297e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,3.429599093607294e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,2.9802322387695312e-08,1.8378098805745444e-08,1.6216216216216215,1.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,43,0.18401536345481873,0.18401533365249634,2.9802322387695312e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,2.8080593184043323e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,1.4901161193847656e-08,9.934107462565104e-09,1.4901161193847656,1.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,44,0.22882884740829468,0.22882884740829468,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,45,0.4002559185028076,0.23283344507217407,0.16742247343063354,1.9316413402557373,0.454400897026062,0.5918576121330261,0.3409997154958534,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.17907345294952393,0.0003242095311482747,552.3386444417208,480.8274250596162,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__322.5__0.488,46,0.2536587417125702,0.2536587417125702,0.0,1.1795188159524628e-09,0.0,0.0,1.6699619254855128e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,42,0.16376732289791107,0.16376735270023346,2.9802322387695312e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,2.735496856809405e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,1.4901161193847656e-08,4.967053731282552e-09,1.4901161193847656,1.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,43,0.14428570866584778,0.14428570866584778,0.0,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,1.2601070603635023e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,4.967053731282552e-10,0.0,1.4901161193847656,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,44,0.18504247069358826,0.18504247069358826,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,45,0.24251334369182587,0.14538125693798065,0.09713208675384521,1.9316413402557373,0.454400897026062,0.5918576121330261,0.1931879186304265,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.10365653038024902,0.0004961341619491577,208.92842769184563,194.4773137310451,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.381,46,0.20161500573158264,0.20161500573158264,0.0,1.1795188159524628e-09,0.0,0.0,3.5753924597077383e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,42,0.21087805926799774,0.21087807416915894,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,2.695707682076609e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,43,0.1710309535264969,0.1710309386253357,1.4901161193847656e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,2.090144038402464e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,1.4901161193847656e-08,1.0927518208821614e-08,1.3636363636363638,1.0714285714285714,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,44,0.2122063934803009,0.2122063934803009,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,45,0.3891681432723999,0.23160192370414734,0.15756621956825256,1.9316413402557373,0.454400897026062,0.5918576121330261,0.32454724540002516,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.16928844153881073,0.00028188228607177733,600.5643132030788,594.0865133207366,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,46,0.23269766569137573,0.23269766569137573,0.0,1.1795188159524628e-09,0.0,0.0,1.1400765653720363e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,42,0.1537981629371643,0.1537981927394867,2.9802322387695312e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,2.209040264600226e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,2.9802322387695312e-08,2.8312206268310546e-08,1.0526315789473684,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,43,0.13305088877677917,0.13305088877677917,0.0,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,9.763961611453098e-09,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,4.967053731282552e-10,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,44,0.1678505837917328,0.1678505837917328,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,45,0.21928058564662933,0.13549216091632843,0.0837884247303009,1.9316413402557373,0.454400897026062,0.5918576121330261,0.16919500858057168,0.0,True,Significant Sensitivity (|Δy_graph| >= 1e-3),100.0,0.0,Alkene_C=C,Refri,0.08948241174221039,0.000794959565003713,112.56221785543576,122.56170712442524,False,True
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,46,0.18144896626472473,0.18144896626472473,0.0,1.1795188159524628e-09,0.0,0.0,5.566000071257549e-20,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,0.0,0.0,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,42,0.2179158478975296,0.2179158627986908,1.4901161193847656e-08,0.0008217351278290153,1.2840508134104311e-05,1.3021527820455958e-06,2.971895801673341e-08,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,CF3,Anion,1.4901161193847656e-08,5.960464477539063e-09,1.4901161193847656,0.625,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,43,0.17478646337985992,0.17478643357753754,2.9802322387695312e-08,0.0013528282288461924,9.694823347672354e-06,1.3513044905266725e-06,2.7932322482771e-08,0.0,False,Head Insensitivity (L1 active but head collapsed),100.0,0.0,CF3,Anion,0.0,9.934107462565104e-10,0.0,0.0,True,False
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,44,0.2068547010421753,0.2068547010421753,0.0,3.8050718131898975e-08,2.9103830456733704e-11,0.0,0.0,0.0,False,Readout Collapsed (|Δy_graph| < 1e-3),100.0,0.0,Imidazolium_Ring,Cation,0.0,0.0,0.0,0.0,True,False
