seed,mae_raw,r2_raw,rmse_raw,mae_clip,r2_clip,rmse_clip
42,0.049790075682858974,0.8258459117808205,0.0711247020984322,0.04945976714962583,0.8260833517384509,0.07107620020412318
43,0.05086377574567742,0.8157695082351818,0.0731533769595544,0.0507064574714641,0.815864382987469,0.07313453832371826
44,0.048929562732416915,0.818086461019842,0.07269191914587594,0.04827069425367498,0.818661083937413,0.07257701983465091
45,0.05040504222671131,0.8109392888669364,0.07410615270502874,0.04991952410800208,0.8113766575177632,0.07402038534842488
46,0.05524048142163955,0.788754619933921,0.0783334462021374,0.05453558068315228,0.7893843538208878,0.07821660093974331
