seed,mae_raw,r2_raw,rmse_raw,mae_clip,r2_clip,rmse_clip
42,0.030024563019539704,0.9287808607006617,0.04696657352704561,0.030024563019539704,0.9287808607006617,0.04696657352704561
43,0.030116766063972115,0.9303213051679297,0.04645586172242393,0.030116766063972115,0.9303213051679297,0.04645586172242393
44,0.030103301623070042,0.9292423375224593,0.04681416218369067,0.030103301623070042,0.9292423375224593,0.04681416218369067
45,0.029838411112953173,0.9297268525857091,0.04665360621942073,0.029838411112953173,0.9297268525857091,0.04665360621942073
46,0.02985136057513441,0.9314887204299837,0.04606505098098109,0.02985136057513441,0.9314887204299837,0.04606505098098109
