seed,mae_a,mae_b,mae_diff,mae_rel_pct,r2_a,r2_b,dy_graph_a,dy_graph_b,dy_desc_a,dy_desc_b,gd_ratio_a,gd_ratio_b,win_rate_pct,median_delta_ae,mean_delta_ae,wilcoxon_p,best_ep_a,best_ep_b
42,0.0159739572554826,0.0174282789230346,0.0014543216675519978,9.104329279789726,0.9785650372505188,0.9769240617752076,0.0235465690493583,0.0635220110416412,0.0577309876680374,0.0083261895924806,0.40786707452079135,7.629181432405534,41.605839416058394,-0.0020016900000000004,-0.0014543230521897792,0.0074802446960427205,89,98
43,0.0181846786290407,0.0151528231799602,-0.0030318554490805,-16.67258196270054,0.9723740816116332,0.9798574447631836,0.015106201171875,0.0602175369858741,0.0679217875003814,0.0083303116261959,0.22240582481416843,7.2287256093170775,57.66423357664233,0.0015174550000000009,0.0030318583355109477,0.0027208956967788513,74,93
44,0.0226857811212539,0.0170082207769155,-0.0056775603443384,-25.02695549248333,0.9636088609695436,0.9743384718894958,0.0319996029138565,0.0537304133176803,0.068837285041809,0.009045772254467,0.46485858491399284,5.939837064894824,58.02919708029197,0.002037924999999996,0.005677559492335766,9.608759835347589e-06,41,86
45,0.0157598033547401,0.0308592226356267,0.015099419280886598,95.80969343976695,0.9808876514434814,0.9409850835800172,0.0281124673783779,0.0678692013025283,0.057056400924921,0.0339024439454078,0.49271364689424324,2.001897014026961,26.277372262773724,-0.01038555999999996,-0.01509942149270073,4.437791883231937e-21,89,27
46,0.0180641617625951,0.0161645021289587,-0.0018996596336364018,-10.516179264791395,0.9732151627540588,0.9794704914093018,0.016833409667015,0.0604367889463901,0.0769439935684204,0.0085015669465065,0.21877483720735574,7.108899962403407,50.0,-1.7389999999992134e-05,0.0018996616058394142,0.261067130646348,91,99
