seed,mae_raw,r2_raw,rmse_raw,mae_clip,r2_clip,rmse_clip
42,0.04767318914529951,0.8356747212530833,0.069088507730144,0.047359967958003,0.8359199999538982,0.06903692629415709
43,0.044769849064238185,0.8593656080181759,0.06391449964763467,0.04460794596685981,0.8594622295737689,0.06389253994287622
44,0.04927017586013726,0.825437268728819,0.07120809831949143,0.04889720439911668,0.8257497031134252,0.0711443452434419
45,0.04930682400070959,0.8298823691328463,0.07029562335062532,0.048900754699665726,0.8302659433780982,0.07021632878605792
46,0.05053044343620296,0.8160159184907868,0.07310443887774633,0.04992539583986476,0.8165727571790835,0.07299372759490033
