sample_id,split,mode,anion,refrigerant,true_x1,pred_x1,abs_error,IG_T,IG_P,IG_ref_charge,IG_ref_logp,IG_ani_mw,IG_cat_charge,IG_cat_tpsa,IG_ref_MW,IG_cat_MW,group_abs_thermo_state,group_share_thermo_state,group_abs_ref_physical,group_share_ref_physical,group_abs_anion_physical,group_share_anion_physical,group_abs_cation_physical,group_share_cation_physical,IG_Tr,IG_Pr,IG_omega,group_abs_reduced_priors,group_share_reduced_priors
[emim]__[BF4]__R125__353.15__0.536,B2,M0,BF4,R125,0.032099999487400055,0.10122104287147522,0.06912104338407517,-0.15561598539352417,0.06996671855449677,-0.2493213713169098,-0.19157862663269043,-0.10341639816761017,0.0006316462531685829,-0.0017909830203279853,0.2283712923526764,-0.05594038963317871,0.22558270394802094,0.21349191543811907,0.6692712903022766,0.633399667677084,0.10341639816761017,0.0978734829670348,0.05836302042007446,0.055234877506862456,,,,,
[emim]__[PF6]__R23__332.9__0.04997,B2,M0,PF6,R23,0.003000000026077032,0.00642247349023819,0.003422473464161158,-0.0511133149266243,-0.2100444734096527,-0.06681035459041595,0.006792663596570492,-0.08968649804592133,-0.007316790521144867,-0.001532654045149684,-0.09151563048362732,-0.03855019807815552,0.2611577808856964,0.46356966055068904,0.16511864960193634,0.2930948336555961,0.08968649804592133,0.1591985477672777,0.04739964380860329,0.08413701753804899,,,,,
[emim]__[PF6]__R23__347.9__0.40035,B2,M0,PF6,R23,0.024000000208616257,0.0425054743885994,0.01850547417998314,-0.11693421751260757,0.028291279450058937,-0.1116810292005539,0.023307524621486664,-0.11569394171237946,-0.00953303650021553,0.0017962349811568856,-0.1472107172012329,-0.06730075925588608,0.14522549510002136,0.23357585546341364,0.28219926357269287,0.4538799083090706,0.11569394171237946,0.1860782873474905,0.07863003015518188,0.12646592491188496,,,,,
[bmim]__[BF4]__R32__283.2__0.3995,B2,M0,BF4,R32,0.37400001287460327,0.25879782140254975,0.11520219147205352,0.2191089689731598,0.05900983884930611,0.16364668309688568,-0.19908621907234192,-0.25545552372932434,-0.018189091235399246,0.0012495251139625907,-0.24355144798755646,-0.027327686548233032,0.2781188189983368,0.2343780201024091,0.6062843203544617,0.5109316914820613,0.25545552372932434,0.21527906702444713,0.04676630347967148,0.0394111899962417,,,,,
[bmim]__[BF4]__R32__298.2__0.6996,B2,M0,BF4,R32,0.43799999356269836,0.33878678679466245,0.09921320676803591,0.09332230687141418,0.19736695289611816,0.1994064301252365,-0.19245688617229462,-0.22238197922706604,-0.01695234701037407,0.0006784723955206573,-0.25381916761398315,-0.02568243443965912,0.29068925976753235,0.24182450356095297,0.6456824541091919,0.5371434742647239,0.22238197922706604,0.18499965141640884,0.04331325367093086,0.03603231187474497,,,,,
[bmim]__[BF4]__R32__323.1__0.6995,B2,M0,BF4,R32,0.2549999952316284,0.23753570318222045,0.01746429204940797,-0.03865879774093628,0.17400765419006348,0.1634707897901535,-0.2126578986644745,-0.19697555899620056,-0.010950018651783466,0.0041146045550704,-0.17154322564601898,-0.032565224915742874,0.21266645193099976,0.2116202588372214,0.547671914100647,0.5449776923793274,0.19697555899620056,0.19600655581025464,0.04762984812259674,0.04739553745577027,,,,,
[bmim]__[BF4]__R32__348.1__0.8496,B2,M0,BF4,R32,0.21400000154972076,0.24164114892482758,0.02764114737510681,-0.10593001544475555,0.18039727210998535,0.1677124947309494,-0.1963590681552887,-0.17026710510253906,-0.006612560711801052,0.005058192647993565,-0.15780657529830933,-0.0330369770526886,0.2863273024559021,0.2798405300299325,0.5218781232833862,0.5100549244797974,0.17026710510253906,0.1664096875494263,0.044707730412483215,0.04369487250344031,,,,,
[bmim]__[BF4]__R125__298.15__0.05,B2,M0,BF4,R125,0.00800000037997961,0.03770810514688492,0.02970810476690531,0.07515042275190353,-0.2913972735404968,-0.19863030314445496,-0.14280328154563904,-0.1429087370634079,-0.004161695018410683,-0.00603900384157896,0.2121584415435791,-0.023309476673603058,0.36654770374298096,0.3342709760177848,0.5535920262336731,0.5048449220528956,0.1429087370634079,0.13032476409441726,0.033510174602270126,0.030559402381856327,,,,,
[bmim]__[PF6]__R41__283.12__1.2994,B2,M0,PF6,R41,0.46299999952316284,0.48919789791107177,0.026197898387908924,0.22269904613494873,0.24752941727638245,0.22834186255931854,-0.12104729562997818,-0.13361547887325287,-0.010576452128589153,-0.004760724026709795,-0.48479413986206055,-0.014639091677963734,0.4702284634113312,0.32031835056942703,0.8341833353042603,0.5682434195894852,0.13361547887325287,0.09101850086387846,0.029976267367601395,0.02041975181544665,,,,,
[bmim]__[PF6]__R41__323.16__0.0999,B2,M0,PF6,R41,0.017000000923871994,0.024229990690946578,0.007229989767074584,-0.021503185853362083,-0.16489122807979584,0.0427919402718544,-0.203811377286911,-0.07717327028512955,-0.005884863436222076,0.0018599703907966614,-0.08348239213228226,-0.018875716254115105,0.18639440834522247,0.30050336473318606,0.3300856947898865,0.5321611459016431,0.07717327028512955,0.12441804233307861,0.026620550081133842,0.04291740799226635,,,,,
[bmim]__[PF6]__R41__348.15__0.9997,B2,M0,PF6,R41,0.13099999725818634,0.1890518009662628,0.05805180370807647,-0.09137564152479172,0.13857190310955048,0.1335349977016449,-0.2430311143398285,-0.09428004175424576,-0.0068922811187803745,0.003312320215627551,-0.17437279224395752,-0.034297529608011246,0.2299475371837616,0.250033037408185,0.5509389042854309,0.5990624181146978,0.09428004175424576,0.10251523236774748,0.0445021316409111,0.048389312108282345,,,,,
[bmim]__[PF6]__R32__298.1__0.0097,B2,M0,PF6,R32,0.017999999225139618,0.014163785427808762,0.0038362137973308556,0.03808329626917839,-0.31820565462112427,0.04985666275024414,-0.14615723490715027,-0.07749317586421967,-0.006397069897502661,0.0001932961749844253,-0.06808429211378098,-0.015055154450237751,0.35628893971443176,0.49517186562817417,0.264098197221756,0.36704478430385945,0.07749317586421967,0.10770034146132532,0.021645519882440567,0.030083034492371815,,,,,
[bmim]__[PF6]__R32__323.1__0.5497,B2,M0,PF6,R32,0.23100000619888306,0.21412622928619385,0.01687377691268921,-0.03639066219329834,0.1126551479101181,0.1197497621178627,-0.24904444813728333,-0.1314062774181366,-0.010514596477150917,0.0053298138082027435,-0.11950191110372543,-0.03601450473070145,0.14904581010341644,0.18162870565540845,0.48829612135887146,0.5950425069811147,0.1314062774181366,0.16013299579432186,0.051858916878700256,0.06319579156793645,,,,,
[bmim]__[PF6]__R32__298.15__0.05,B2,M0,PF6,R32,0.039000000804662704,0.03147195689380169,0.007528043910861017,0.04281526058912277,-0.2857559323310852,0.05485554412007332,-0.15864917635917664,-0.08536338806152344,-0.006967452354729176,0.0005237045115791261,-0.07082874327898026,-0.016750074923038483,0.3285712003707886,0.4547639583401802,0.2843334674835205,0.39353605250696355,0.08536338806152344,0.11814849325923625,0.024241231381893158,0.03355144433178999,,,,,
[bmim]__[PF6]__R23__282.7__1.2997,B2,M0,PF6,R23,0.36500000953674316,0.4092236518859863,0.04422364234924314,0.24790218472480774,0.16452953219413757,-0.1817597895860672,0.053739190101623535,-0.1136164665222168,-0.010126464068889618,-0.005352949257940054,-0.2898433208465576,-0.019135694950819016,0.4124317169189453,0.37976943109654027,0.5253422856330872,0.48373811412045914,0.1136164665222168,0.10461867767269999,0.034615106880664825,0.03187378396991601,,,,,
[bmim]__[PF6]__R23__323.1__0.0498,B2,M0,PF6,R23,0.004999999888241291,0.009610913787037134,0.004610913898795843,-0.024912117049098015,-0.22431369125843048,-0.0703468769788742,0.006826188415288925,-0.09979280084371567,-0.007809383329004049,-0.0021110009402036667,-0.0995999202132225,-0.024577245116233826,0.24922581017017365,0.44481632311257074,0.17677298188209534,0.3155030683730085,0.09979280084371567,0.17810942901177498,0.03449762985110283,0.06157110636329456,,,,,
[bmim]__[PF6]__R23__348.1__0.3997,B2,M0,PF6,R23,0.032999999821186066,0.04728793352842331,0.014287933707237244,-0.12132362276315689,0.029042184352874756,-0.11618528515100479,0.02408985234797001,-0.12013858556747437,-0.00949509721249342,0.0009576942538842559,-0.15237537026405334,-0.04457768797874451,0.15036579966545105,0.24323738385120655,0.2926505208015442,0.4734025105498526,0.12013858556747437,0.19434070325854194,0.05503048002719879,0.08901937823410143,,,,,
[bmim]__[PF6]__R161__297.98__0.01,B2,M0,PF6,R161,0.007000000216066837,0.016650400683283807,0.00965040046721697,0.0372905470430851,-0.31767287850379944,0.0669730082154274,-0.07587108016014099,-0.099897600710392,-0.0070985788479447365,0.0010066989343613386,-0.12435883283615112,-0.020520558580756187,0.35496342182159424,0.47284970150361594,0.2672029137611389,0.35594320497719706,0.099897600710392,0.1330744177369845,0.028625836595892906,0.0381327129995449,,,,,
[bmim]__[PF6]__R161__323.13__0.3996,B2,M0,PF6,R161,0.1599999964237213,0.16433386504650116,0.004333868622779846,-0.029872257262468338,0.040023718029260635,0.11659342050552368,-0.11571983993053436,-0.16017746925354004,-0.009995718486607075,0.005493151489645243,-0.2004234492778778,-0.04041115567088127,0.06989597529172897,0.09725196169221122,0.43273669481277466,0.602101799010537,0.16017746925354004,0.222867955397769,0.055900026112794876,0.07777825798159282,,,,,
[bmim]__[PF6]__R152a__283.2__0.0097,B2,M0,PF6,R152A,0.020999999716877937,0.055300410091876986,0.03430041037499905,0.1578446328639984,-0.47239261865615845,0.10383933782577515,-0.010984642431139946,-0.12726762890815735,-0.010075399652123451,-0.0030632130801677704,-0.12242798507213593,-0.020401818677783012,0.6302372217178345,0.6128939739383741,0.23725196719169617,0.23072312454105978,0.12726762890815735,0.12376540157787949,0.033540431410074234,0.032617445600081334,,,,,
[bmim]__[PF6]__R152a__298.2__0.3482,B2,M0,PF6,R152A,0.4350000023841858,0.36587859988212584,0.06912140250205995,0.09778343141078949,0.02417467162013054,0.15471693873405457,-0.010624942369759083,-0.19502630829811096,-0.01782737299799919,-0.0015064178733155131,-0.21108278632164001,-0.0349586084485054,0.12195810675621033,0.16311069629817088,0.3764246702194214,0.5034424664039205,0.19502630829811096,0.26083446020161144,0.05429239943623543,0.07261240200657537,,,,,
[bmim]__[PF6]__R152a__348.1__0.1002,B2,M0,PF6,R152A,0.03500000014901161,0.05401524305343628,0.01901524290442467,-0.12921170890331268,-0.2365739792585373,0.06915004551410675,-0.004445547703653574,-0.08796807378530502,-0.00393447233363986,-0.0011164991883561015,-0.08170841634273529,-0.026607949286699295,0.36578568816185,0.5709008430382174,0.15530401468276978,0.24239109341637766,0.08796807378530502,0.13729637082535973,0.031658921390771866,0.04941173341827148,,,,,
[bmim]__[PF6]__R143a__285.4__0.6998,B2,M0,PF6,R143A,0.2240000069141388,0.33167632222175597,0.10767631530761718,0.2406553030014038,0.08907346427440643,-0.22185206413269043,-0.12049132585525513,-0.15001246333122253,-0.007605522871017456,-0.010615457780659199,-0.02611609734594822,-0.024351805448532104,0.32972878217697144,0.37016005674210856,0.3684594929218292,0.41363991916820414,0.15001246333122253,0.16840696032688343,0.042572785168886185,0.04779305121542742,,,,,
[bmim]__[PF6]__R143a__323.1__0.1002,B2,M0,PF6,R143A,0.013000000268220901,0.028418824076652527,0.015418823808431625,-0.03032214380800724,-0.18576045334339142,-0.10018695890903473,-0.05742119625210762,-0.10919896513223648,-0.004780413582921028,-0.00478651886805892,-0.010115167126059532,-0.027089331299066544,0.2160826027393341,0.4079638294704122,0.16772331297397614,0.31666151825684286,0.10919896513223648,0.20616758325191994,0.03665626421570778,0.06920700571882359,,,,,
[bmim]__[PF6]__R143a__348.1__0.4002,B2,M0,PF6,R143A,0.035999998450279236,0.05646539404988289,0.020465395599603656,-0.13499800860881805,0.02674775943160057,-0.1393689513206482,-0.08827627450227737,-0.10809986293315887,-0.0020993826910853386,-0.0026900996454060078,-0.013263802044093609,-0.04018248990178108,0.16174577176570892,0.29105275503495315,0.24090902507305145,0.4335027413381912,0.10809986293315887,0.19451984792017293,0.044971972703933716,0.08092462889105093,,,,,
[bmim]__[PF6]__R134__298.08__0.0504,B2,M0,PF6,R134,0.11599999666213989,0.11881024539470672,0.002810248732566828,0.11762474477291107,-0.4881296157836914,0.02875213697552681,0.017503898590803146,-0.11919017881155014,-0.010461350902915001,-0.007310135755687952,0.0441402867436409,-0.025499343872070312,0.6057543754577637,0.7055044479334328,0.09039632230997086,0.10528195924018607,0.11919017881155014,0.13881732383358236,0.04327083006501198,0.05039627333037104,,,,,
[bmim]__[PF6]__R134__323.13__0.2004,B2,M0,PF6,R134,0.20499999821186066,0.19022369086742402,0.014776307344436634,-0.06513749063014984,-0.17915137112140656,0.025856345891952515,0.015278835780918598,-0.1323968470096588,-0.00872273463755846,-0.005882031284272671,0.015000956133008003,-0.03527950122952461,0.2442888617515564,0.5060819550361099,0.05613613873720169,0.11629464657784518,0.1323968470096588,0.2742804346250059,0.04988426715135574,0.10334293288891984,,,,,
[bmim]__[PF6]__R134a__283__0.01,B2,M0,PF6,R134A,0.003000000026077032,0.040477444604039195,0.03747744457796216,0.21096506714820862,-0.48508238792419434,-0.16777417063713074,-0.03557411953806877,-0.1474848836660385,-0.01141799334436655,-0.005007027182728052,0.14825056493282318,-0.02735690213739872,0.6960474252700806,0.561821041501916,0.351598858833313,0.28379623268338244,0.1474848836660385,0.11904377193104518,0.04378192126750946,0.03533897793806605,,,,,
[bmim]__[PF6]__R134a__298.2__0.1993,B2,M0,PF6,R134A,0.17599999904632568,0.1558261841535568,0.02017381489276887,0.11626831442117691,-0.16279193758964539,-0.23649103939533234,-0.06248071789741516,-0.19242426753044128,-0.012605136260390282,-0.007133995648473501,0.19424499571323395,-0.0420822948217392,0.2790602445602417,0.2718500641495251,0.49321675300598145,0.4804733334753171,0.19242426753044128,0.18745253217458352,0.06182142719626427,0.0602241246351794,,,,,
[bmim]__[PF6]__R134a__348.2__0.0097,B2,M0,PF6,R134A,0.0,0.01118287555873394,0.01118287555873394,-0.11191556602716446,-0.2711329460144043,-0.09493587166070938,-0.013770490884780884,-0.07787923514842987,-0.003740562591701746,-0.0022770825307816267,0.05389827489852905,-0.023936890065670013,0.38304850459098816,0.5861610005381551,0.16260462999343872,0.24882617075052518,0.07787923514842987,0.1191749082651918,0.029954534024000168,0.04583800595412958,,,,,
[bmim]__[PF6]__R125__283.3__0.3996,B2,M0,PF6,R125,0.1850000023841858,0.41325308084487916,0.22825307846069337,0.32745712995529175,0.05530723184347153,-0.4341360926628113,-0.3990471363067627,-0.13787700235843658,-0.003940308000892401,-0.012355463579297066,0.49396777153015137,-0.03860936686396599,0.38276436924934387,0.20116931700440976,1.3271510601043701,0.6975102537534119,0.13787700235843658,0.07246396118180383,0.05490513890981674,0.028856471975647485,,,,,
[bmim]__[PF6]__R125__298.2__0.5995,B2,M0,PF6,R125,0.18000000715255737,0.39255608320236207,0.2125560760498047,0.15171946585178375,0.13942040503025055,-0.4048031270503998,-0.3906330466270447,-0.09445634484291077,-0.0018652990693226457,-0.010741901583969593,0.4793141484260559,-0.03767808526754379,0.2911398708820343,0.1701943592458255,1.2747502326965332,0.7451926745552504,0.09445634484291077,0.055217229569204794,0.05028528720140457,0.029395740984590354,,,,,
[bmim]__[PF6]__R125__348.2__0.0102,B2,M0,PF6,R125,0.0,0.011407779809087516,0.011407779809087516,-0.10245094448328018,-0.23952002823352814,-0.13788610696792603,-0.07275804877281189,-0.0690380185842514,-0.001873741508461535,-0.002392006106674671,0.10234884172677994,-0.022835927084088326,0.3419709801673889,0.45529130069235496,0.31299299001693726,0.41671075558121295,0.0690380185842514,0.09191542879767509,0.027101675048470497,0.036082467809753535,,,,,
[bmim]__[PF6]__R125__298.15__0.4,B2,M0,PF6,R125,0.0989999994635582,0.2729398310184479,0.17393983155488968,0.14865301549434662,0.05189972370862961,-0.39870110154151917,-0.36015790700912476,-0.11072667688131332,-0.0023904878180474043,-0.010400568135082722,0.4356800615787506,-0.042758069932460785,0.20055273175239563,0.12844683582247926,1.1945390701293945,0.7650594558536328,0.11072667688131332,0.07091646751589496,0.055549126118421555,0.03557722410594818,,,,,
[hmim]__[BF4]__R32__323.2__0.0539,B2,M0,BF4,R32,0.023959999904036522,0.026692401617765427,0.0027324017137289047,-0.02226347289979458,-0.2275814265012741,0.053938575088977814,-0.12426628917455673,-0.11932656913995743,-0.005121223628520966,0.000331473391270265,-0.07701493799686432,-0.008005939424037933,0.24984489381313324,0.39169859022332504,0.25521981716156006,0.40012521790422484,0.11932656913995743,0.18707626237607156,0.013458636589348316,0.021100006879943223,,,,,
[hmim]__[BF4]__R152a__303.2__0.0326,B2,M0,BF4,R152A,0.03195999935269356,0.04296343177556992,0.01100343242287636,0.02904265746474266,-0.3329384922981262,0.08672598749399185,-0.0054173702374100685,-0.17255520820617676,-0.005654667504131794,-0.0029480126686394215,-0.10197992622852325,-0.009235271252691746,0.3619811534881592,0.48490600280944113,0.1941232830286026,0.2600454314225082,0.17255520820617676,0.2311530737689223,0.017837952822446823,0.02389552693029644,,,,,
[hmim]__[BF4]__R143a__343.2__0.1569,B2,M0,BF4,R143A,0.015010000206530094,0.035219760984182356,0.020209760777652262,-0.08661321550607681,-0.11192324012517929,-0.0920969694852829,-0.05074081942439079,-0.14891090989112854,-0.0038671554066240788,-0.0033021874260157347,-0.009178034961223602,-0.013802935369312763,0.1985364556312561,0.3814813767084745,0.1520158350467682,0.29209350922853783,0.14891090989112854,0.28612749598837944,0.020972277969121933,0.040297553650463676,,,,,
[hmim]__[BF4]__R134a__323__0.53,B2,M0,BF4,R134A,0.2734000086784363,0.21522621512413026,0.05817379355430602,-0.05965108424425125,0.09133250266313553,-0.26060208678245544,-0.06495995074510574,-0.22064156830310822,-0.005137514788657427,-0.0038257893174886703,0.20175771415233612,-0.02423500083386898,0.15098358690738678,0.16197466769743515,0.5273197293281555,0.565706774343766,0.22064156830310822,0.23670350823006192,0.03319830447435379,0.03561502574879316,,,,,
[hmim]__[BF4]__R125__303.2__0.0954,B2,M0,BF4,R125,0.029529999941587448,0.061226974427700046,0.0316969744861126,0.04918203875422478,-0.23579807579517365,-0.2103748321533203,-0.15810731053352356,-0.14619338512420654,-0.00288970023393631,-0.00643561128526926,0.22438505291938782,-0.01265823282301426,0.2849801182746887,0.27244122781789415,0.5928671956062317,0.5667815273633402,0.14619338512420654,0.1397609966029361,0.021983545273542404,0.02101628739006003,,,,,
[hmim]__[BF4]__R245fa__303.15__0.04,B2,M0,BF4,R245FA,0.10440000146627426,0.08352068364620209,0.02087931782007217,0.04987582564353943,-0.303800106048584,-0.1146840900182724,-0.2247718870639801,-0.13588179647922516,8.892014011507854e-05,-0.006081334315240383,0.26595568656921387,-0.007745726499706507,0.3536759316921234,0.318947232343707,0.6054116487503052,0.5459641227880893,0.13588179647922516,0.12253907894039748,0.01391598116606474,0.01254952141365165,,,,,
[hmim]__[BF4]__R245fa__323.15__0.048,B2,M0,BF4,R245FA,0.06769999861717224,0.06972546577453613,0.002025467157363889,-0.03826018050312996,-0.24176087975502014,-0.09533834457397461,-0.16786567866802216,-0.12087585777044296,0.0020542319398373365,-0.004937673918902874,0.18463115394115448,-0.008430318906903267,0.280021071434021,0.3240405779952029,0.44783520698547363,0.5182352119967759,0.12087585777044296,0.13987762641222973,0.015422224998474121,0.017846609460085303,,,,,
[hmim]__[BF4]__R245fa__343.15__0.05,B2,M0,BF4,R245FA,0.039400000125169754,0.058499711006879805,0.01909971088171005,-0.09364981949329376,-0.20883779227733612,-0.08105356246232986,-0.13908913731575012,-0.10908564180135727,0.0025133031886070967,-0.0035861905198544264,0.1417885273694992,-0.009010104462504387,0.3024876117706299,0.3835686387491898,0.3619312047958374,0.4589459341219635,0.10908564180135727,0.13832576774931238,0.015109598636627197,0.019159687721335073,,,,,
[hmim]__[BF4]__R236fa__313.15__0.05,B2,M0,BF4,R236FA,0.04129999876022339,0.10297424346208572,0.061674244701862335,-0.002113060560077429,-0.251573383808136,-0.11007910966873169,-0.2489258348941803,-0.11613796651363373,0.002228113356977701,-0.005751988384872675,0.2810138165950775,-0.007400583475828171,0.25368645787239075,0.2474449434377085,0.6400187611579895,0.624272211776767,0.11613796651363373,0.11328059367438617,0.015380685217678547,0.015002270186751931,,,,,
[hmim]__[BF4]__R236fa__323.15__0.154,B2,M0,BF4,R236FA,0.0982000008225441,0.14044465571641923,0.04224465489387513,-0.04992401972413063,-0.13265776634216309,-0.12010754644870758,-0.30258744955062866,-0.11361374706029892,0.0028602066449820995,-0.006010247394442558,0.30964329838752747,-0.008438673801720142,0.18258178234100342,0.17457857578666125,0.7323383092880249,0.7002373259273562,0.11361374706029892,0.10863365390161712,0.017309129238128662,0.016550408763432993,,,,,
[hmim]__[BF4]__R236fa__343.15__0.177,B2,M0,BF4,R236FA,0.06379999965429306,0.12093498557806015,0.05713498592376709,-0.11527198553085327,-0.09620018303394318,-0.10402282327413559,-0.24936358630657196,-0.09947818517684937,0.004323034547269344,-0.004420817829668522,0.2341163158416748,-0.00906846858561039,0.21147216856479645,0.23079794985553495,0.5875027179718018,0.6411927572440785,0.09947818517684937,0.10856918595948101,0.017812320962548256,0.0194401333670783,,,,,
[hmim]__[BF4]__R227ea__313.15__0.116,B2,M0,BF4,R227EA,0.04650000110268593,0.13066361248493194,0.08416361138224601,-0.0029006688855588436,-0.21588926017284393,-0.15752893686294556,-0.20761728286743164,-0.09594473987817764,0.000587879796512425,-0.007909402251243591,0.2647613286972046,-0.009506287053227425,0.2187899351119995,0.2272797830556252,0.6299075484275818,0.6543502601179283,0.09594473987817764,0.09966774593025894,0.018003568053245544,0.01870217219669725,,,,,
[hmim]__[BF4]__R227ea__333.15__0.114,B2,M0,BF4,R227EA,0.023900000378489494,0.09284067079424858,0.06894067041575909,-0.09421929717063904,-0.17654940485954285,-0.12844665348529816,-0.1268843114376068,-0.08101336658000946,0.002508398611098528,-0.005645208526402712,0.15047873556613922,-0.008817190304398537,0.2707687020301819,0.34957626792528385,0.4058097004890442,0.5239211161451901,0.08101336658000946,0.10459240720497241,0.01697079837322235,0.021910170246937394,,,,,
[hmim]__[BF4]__R227ea__343.15__0.332,B2,M0,BF4,R227EA,0.0625,0.1623947262763977,0.0998947262763977,-0.1643720418214798,0.0057034543715417385,-0.15881940722465515,-0.23212242126464844,-0.06856028735637665,0.002139163203537464,-0.007188665214926004,0.23573744297027588,-0.011796718463301659,0.17007549107074738,0.19186359336311917,0.6266793012619019,0.706962195842677,0.06856028735637665,0.077343437384112,0.021124547347426414,0.023830779712760694,,,,,
